student_name,student_email,professor_name,professor_email,desired_role,matched_role,compatibility_score
Clinton Howard,welchsheri@example.net,Kimberly Friedman,wendy61@yahoo.com,TA,"['TA', 'Grader']",20.0
Clinton Howard,welchsheri@example.net,Ashley Washington,catherineclark@palmer.com,TA,['TA'],36.0
Clinton Howard,welchsheri@example.net,Michael Matthews,danielbenton@parker-peters.biz,TA,['Grader'],23.33
Clinton Howard,welchsheri@example.net,Nicole Payne,mserrano@scott-harris.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Christopher Lee DVM,dwayne21@gmail.com,TA,"['TA', 'RA']",20.0
Clinton Howard,welchsheri@example.net,Scott Foster PhD,justin30@beck-vaughn.org,TA,"['RA', 'Grader']",0.0
Clinton Howard,welchsheri@example.net,Jeffrey Weiss,royharper@yahoo.com,TA,['TA'],22.67
Clinton Howard,welchsheri@example.net,Shawn Medina,michelledominguez@mccann.com,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,Jason Smith,tarahardin@gmail.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Mercedes Francis,robinsonpamela@gmail.com,TA,"['RA', 'Grader']",0.0
Clinton Howard,welchsheri@example.net,Casey Nunez,ashleybaker@gmail.com,TA,"['RA', 'TA']",20.0
Clinton Howard,welchsheri@example.net,Shannon Reyes,elizabethraymond@villa-stewart.com,TA,"['RA', 'Grader']",0.0
Clinton Howard,welchsheri@example.net,John Dawson,bautistachristopher@hotmail.com,TA,"['Grader', 'TA']",20.0
Clinton Howard,welchsheri@example.net,Jeanne Clark,elizabethmarshall@gmail.com,TA,"['Grader', 'RA']",0.0
Clinton Howard,welchsheri@example.net,Victoria Oliver,jenniferherrera@gmail.com,TA,"['Grader', 'RA']",0.0
Clinton Howard,welchsheri@example.net,Adrienne Miles,nwilliams@acevedo.com,TA,"['RA', 'TA']",43.33
Clinton Howard,welchsheri@example.net,Jennifer Harper,carrandrew@yahoo.com,TA,['RA'],4.44
Clinton Howard,welchsheri@example.net,Tony Singh,beth07@yahoo.com,TA,['RA'],0.0
Clinton Howard,welchsheri@example.net,Alan Butler,gonzaleztiffany@juarez-gibson.com,TA,"['TA', 'Grader']",22.86
Clinton Howard,welchsheri@example.net,Marie Wilkinson,gary45@gmail.com,TA,['RA'],0.0
Clinton Howard,welchsheri@example.net,Jessica Davis,amandacollins@lee.net,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Diana Parker,wendymorris@haley.com,TA,"['Grader', 'TA']",20.0
Clinton Howard,welchsheri@example.net,Michael Soto,stephaniejoyce@yahoo.com,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,Joshua Ross,paul91@gmail.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Roberto Delgado,jfox@hotmail.com,TA,"['RA', 'Grader']",2.86
Clinton Howard,welchsheri@example.net,Patrick Dillon,wkim@yahoo.com,TA,['RA'],2.67
Clinton Howard,welchsheri@example.net,Dr. Kristin Baldwin,mark05@gmail.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Courtney Pitts,lweber@gmail.com,TA,"['TA', 'Grader']",20.0
Clinton Howard,welchsheri@example.net,Karen Price,vjohnson@gmail.com,TA,['TA'],36.41
Clinton Howard,welchsheri@example.net,Elizabeth Perry,millercaitlin@harris.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Brenda Thomas,christopherbridges@yahoo.com,TA,"['RA', 'Grader']",2.67
Clinton Howard,welchsheri@example.net,Betty Silva,mullinszachary@harris.com,TA,['TA'],22.5
Clinton Howard,welchsheri@example.net,Stephanie Hall,owatkins@wright.com,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,Jane Mckenzie,xmatthews@hotmail.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Amber Smith MD,calvin04@kelly.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Paul Robinson,dustin14@elliott.com,TA,"['TA', 'Grader']",20.0
Clinton Howard,welchsheri@example.net,Jamie Bowen,blee@gmail.com,TA,['Grader'],4.44
Clinton Howard,welchsheri@example.net,Anthony Ruiz,richard22@yahoo.com,TA,['Grader'],3.08
Clinton Howard,welchsheri@example.net,Christopher Bennett,allisonjessica@hotmail.com,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,Rebecca Terry,william89@hotmail.com,TA,"['Grader', 'TA']",20.0
Clinton Howard,welchsheri@example.net,Andrea Hart,roberta65@yahoo.com,TA,['TA'],22.67
Clinton Howard,welchsheri@example.net,Bradley Elliott,meghan52@haynes.biz,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,David Stokes,edwardsjose@gmail.com,TA,['TA'],20.0
Clinton Howard,welchsheri@example.net,Heather Mckinney,karensalazar@ramos-tran.com,TA,['Grader'],0.0
Clinton Howard,welchsheri@example.net,Brenda Marquez,fwinters@hotmail.com,TA,['Grader'],0.0
Jesse Ruiz,vicki12@example.net,Christopher Smith,louis48@barrett.biz,RA,"['RA', 'TA']",22.86
Jesse Ruiz,vicki12@example.net,Steven Parker,kaylakelly@gonzalez.com,RA,"['Grader', 'TA']",20.61
Jesse Ruiz,vicki12@example.net,Beth Taylor,dianaorozco@dunn-flores.info,RA,"['RA', 'Grader']",20.0
Jesse Ruiz,vicki12@example.net,Chelsea Wallace,joshuabuck@howard.info,RA,"['Grader', 'TA']",0.0
Jesse Ruiz,vicki12@example.net,Jessica Wood,jennifervasquez@gmail.com,RA,"['TA', 'Grader']",9.23
Jesse Ruiz,vicki12@example.net,Kimberly Friedman,wendy61@yahoo.com,RA,"['TA', 'Grader']",0.0
Jesse Ruiz,vicki12@example.net,Ashley Washington,catherineclark@palmer.com,RA,['TA'],9.23
Jesse Ruiz,vicki12@example.net,Michael Matthews,danielbenton@parker-peters.biz,RA,['Grader'],7.27
Jesse Ruiz,vicki12@example.net,Nicole Payne,mserrano@scott-harris.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Christopher Lee DVM,dwayne21@gmail.com,RA,"['TA', 'RA']",20.0
Jesse Ruiz,vicki12@example.net,Scott Foster PhD,justin30@beck-vaughn.org,RA,"['RA', 'Grader']",20.0
Jesse Ruiz,vicki12@example.net,Jeffrey Weiss,royharper@yahoo.com,RA,['TA'],2.67
Jesse Ruiz,vicki12@example.net,Shawn Medina,michelledominguez@mccann.com,RA,['Grader'],8.0
Jesse Ruiz,vicki12@example.net,Jason Smith,tarahardin@gmail.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Mercedes Francis,robinsonpamela@gmail.com,RA,"['RA', 'Grader']",25.0
Jesse Ruiz,vicki12@example.net,Casey Nunez,ashleybaker@gmail.com,RA,"['RA', 'TA']",43.33
Jesse Ruiz,vicki12@example.net,Shannon Reyes,elizabethraymond@villa-stewart.com,RA,"['RA', 'Grader']",20.0
Jesse Ruiz,vicki12@example.net,John Dawson,bautistachristopher@hotmail.com,RA,"['Grader', 'TA']",5.0
Jesse Ruiz,vicki12@example.net,Jeanne Clark,elizabethmarshall@gmail.com,RA,"['Grader', 'RA']",20.0
Jesse Ruiz,vicki12@example.net,Victoria Oliver,jenniferherrera@gmail.com,RA,"['Grader', 'RA']",20.0
Jesse Ruiz,vicki12@example.net,Adrienne Miles,nwilliams@acevedo.com,RA,"['RA', 'TA']",27.27
Jesse Ruiz,vicki12@example.net,Jennifer Harper,carrandrew@yahoo.com,RA,['RA'],20.0
Jesse Ruiz,vicki12@example.net,Tony Singh,beth07@yahoo.com,RA,['RA'],23.33
Jesse Ruiz,vicki12@example.net,Alan Butler,gonzaleztiffany@juarez-gibson.com,RA,"['TA', 'Grader']",0.0
Jesse Ruiz,vicki12@example.net,Marie Wilkinson,gary45@gmail.com,RA,['RA'],24.44
Jesse Ruiz,vicki12@example.net,Jessica Davis,amandacollins@lee.net,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Diana Parker,wendymorris@haley.com,RA,"['Grader', 'TA']",0.0
Jesse Ruiz,vicki12@example.net,Michael Soto,stephaniejoyce@yahoo.com,RA,['Grader'],5.0
Jesse Ruiz,vicki12@example.net,Joshua Ross,paul91@gmail.com,RA,['TA'],2.86
Jesse Ruiz,vicki12@example.net,Roberto Delgado,jfox@hotmail.com,RA,"['RA', 'Grader']",20.0
Jesse Ruiz,vicki12@example.net,Patrick Dillon,wkim@yahoo.com,RA,['RA'],36.0
Jesse Ruiz,vicki12@example.net,Dr. Kristin Baldwin,mark05@gmail.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Courtney Pitts,lweber@gmail.com,RA,"['TA', 'Grader']",0.0
Jesse Ruiz,vicki12@example.net,Karen Price,vjohnson@gmail.com,RA,['TA'],10.91
Jesse Ruiz,vicki12@example.net,Elizabeth Perry,millercaitlin@harris.com,RA,['TA'],5.0
Jesse Ruiz,vicki12@example.net,Brenda Thomas,christopherbridges@yahoo.com,RA,"['RA', 'Grader']",22.67
Jesse Ruiz,vicki12@example.net,Betty Silva,mullinszachary@harris.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Stephanie Hall,owatkins@wright.com,RA,['Grader'],10.0
Jesse Ruiz,vicki12@example.net,Jane Mckenzie,xmatthews@hotmail.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Amber Smith MD,calvin04@kelly.com,RA,['TA'],2.86
Jesse Ruiz,vicki12@example.net,Paul Robinson,dustin14@elliott.com,RA,"['TA', 'Grader']",28.0
Jesse Ruiz,vicki12@example.net,Jamie Bowen,blee@gmail.com,RA,['Grader'],0.0
Jesse Ruiz,vicki12@example.net,Anthony Ruiz,richard22@yahoo.com,RA,['Grader'],0.0
Jesse Ruiz,vicki12@example.net,Christopher Bennett,allisonjessica@hotmail.com,RA,['Grader'],16.19
Jesse Ruiz,vicki12@example.net,Rebecca Terry,william89@hotmail.com,RA,"['Grader', 'TA']",0.0
Jesse Ruiz,vicki12@example.net,Andrea Hart,roberta65@yahoo.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Bradley Elliott,meghan52@haynes.biz,RA,['Grader'],5.0
Jesse Ruiz,vicki12@example.net,David Stokes,edwardsjose@gmail.com,RA,['TA'],0.0
Jesse Ruiz,vicki12@example.net,Heather Mckinney,karensalazar@ramos-tran.com,RA,['Grader'],0.0
Jesse Ruiz,vicki12@example.net,Brenda Marquez,fwinters@hotmail.com,RA,['Grader'],0.0
Samuel Diaz,alee@example.com,Christopher Smith,louis48@barrett.biz,Grader,"['RA', 'TA']",0.0
Samuel Diaz,alee@example.com,Steven Parker,kaylakelly@gonzalez.com,Grader,"['Grader', 'TA']",20.0
Samuel Diaz,alee@example.com,Beth Taylor,dianaorozco@dunn-flores.info,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Chelsea Wallace,joshuabuck@howard.info,Grader,"['Grader', 'TA']",20.0
Samuel Diaz,alee@example.com,Jessica Wood,jennifervasquez@gmail.com,Grader,"['TA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Kimberly Friedman,wendy61@yahoo.com,Grader,"['TA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Ashley Washington,catherineclark@palmer.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Michael Matthews,danielbenton@parker-peters.biz,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Nicole Payne,mserrano@scott-harris.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Christopher Lee DVM,dwayne21@gmail.com,Grader,"['TA', 'RA']",0.0
Samuel Diaz,alee@example.com,Scott Foster PhD,justin30@beck-vaughn.org,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Jeffrey Weiss,royharper@yahoo.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Shawn Medina,michelledominguez@mccann.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Jason Smith,tarahardin@gmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Mercedes Francis,robinsonpamela@gmail.com,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Casey Nunez,ashleybaker@gmail.com,Grader,"['RA', 'TA']",0.0
Samuel Diaz,alee@example.com,Shannon Reyes,elizabethraymond@villa-stewart.com,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,John Dawson,bautistachristopher@hotmail.com,Grader,"['Grader', 'TA']",20.0
Samuel Diaz,alee@example.com,Jeanne Clark,elizabethmarshall@gmail.com,Grader,"['Grader', 'RA']",20.0
Samuel Diaz,alee@example.com,Victoria Oliver,jenniferherrera@gmail.com,Grader,"['Grader', 'RA']",20.0
Samuel Diaz,alee@example.com,Adrienne Miles,nwilliams@acevedo.com,Grader,"['RA', 'TA']",0.0
Samuel Diaz,alee@example.com,Jennifer Harper,carrandrew@yahoo.com,Grader,['RA'],0.0
Samuel Diaz,alee@example.com,Tony Singh,beth07@yahoo.com,Grader,['RA'],0.0
Samuel Diaz,alee@example.com,Alan Butler,gonzaleztiffany@juarez-gibson.com,Grader,"['TA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Marie Wilkinson,gary45@gmail.com,Grader,['RA'],0.0
Samuel Diaz,alee@example.com,Jessica Davis,amandacollins@lee.net,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Diana Parker,wendymorris@haley.com,Grader,"['Grader', 'TA']",20.0
Samuel Diaz,alee@example.com,Michael Soto,stephaniejoyce@yahoo.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Joshua Ross,paul91@gmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Roberto Delgado,jfox@hotmail.com,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Patrick Dillon,wkim@yahoo.com,Grader,['RA'],0.0
Samuel Diaz,alee@example.com,Dr. Kristin Baldwin,mark05@gmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Courtney Pitts,lweber@gmail.com,Grader,"['TA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Karen Price,vjohnson@gmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Elizabeth Perry,millercaitlin@harris.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Brenda Thomas,christopherbridges@yahoo.com,Grader,"['RA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Betty Silva,mullinszachary@harris.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Stephanie Hall,owatkins@wright.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Jane Mckenzie,xmatthews@hotmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Amber Smith MD,calvin04@kelly.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Paul Robinson,dustin14@elliott.com,Grader,"['TA', 'Grader']",20.0
Samuel Diaz,alee@example.com,Jamie Bowen,blee@gmail.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Anthony Ruiz,richard22@yahoo.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Christopher Bennett,allisonjessica@hotmail.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Rebecca Terry,william89@hotmail.com,Grader,"['Grader', 'TA']",20.0
Samuel Diaz,alee@example.com,Andrea Hart,roberta65@yahoo.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Bradley Elliott,meghan52@haynes.biz,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,David Stokes,edwardsjose@gmail.com,Grader,['TA'],0.0
Samuel Diaz,alee@example.com,Heather Mckinney,karensalazar@ramos-tran.com,Grader,['Grader'],20.0
Samuel Diaz,alee@example.com,Brenda Marquez,fwinters@hotmail.com,Grader,['Grader'],20.0
Travis Collins,judithperez@example.com,Christopher Smith,louis48@barrett.biz,TA,"['RA', 'TA']",22.86
Travis Collins,judithperez@example.com,Steven Parker,kaylakelly@gonzalez.com,TA,"['Grader', 'TA']",23.33
Travis Collins,judithperez@example.com,Beth Taylor,dianaorozco@dunn-flores.info,TA,"['RA', 'Grader']",3.64
Travis Collins,judithperez@example.com,Chelsea Wallace,joshuabuck@howard.info,TA,"['Grader', 'TA']",24.44
Travis Collins,judithperez@example.com,Jessica Wood,jennifervasquez@gmail.com,TA,"['TA', 'Grader']",36.0
Travis Collins,judithperez@example.com,Kimberly Friedman,wendy61@yahoo.com,TA,"['TA', 'Grader']",24.0
Travis Collins,judithperez@example.com,Ashley Washington,catherineclark@palmer.com,TA,['TA'],22.67
Travis Collins,judithperez@example.com,Michael Matthews,danielbenton@parker-peters.biz,TA,['Grader'],3.33
Travis Collins,judithperez@example.com,Nicole Payne,mserrano@scott-harris.com,TA,['TA'],24.44
Travis Collins,judithperez@example.com,Christopher Lee DVM,dwayne21@gmail.com,TA,"['TA', 'RA']",24.44
Travis Collins,judithperez@example.com,Scott Foster PhD,justin30@beck-vaughn.org,TA,"['RA', 'Grader']",4.44
Travis Collins,judithperez@example.com,Jeffrey Weiss,royharper@yahoo.com,TA,['TA'],36.0
Travis Collins,judithperez@example.com,Shawn Medina,michelledominguez@mccann.com,TA,['Grader'],3.64
Travis Collins,judithperez@example.com,Jason Smith,tarahardin@gmail.com,TA,['TA'],24.44
Travis Collins,judithperez@example.com,Mercedes Francis,robinsonpamela@gmail.com,TA,"['RA', 'Grader']",0.0
Travis Collins,judithperez@example.com,Casey Nunez,ashleybaker@gmail.com,TA,"['RA', 'TA']",23.33
Travis Collins,judithperez@example.com,Shannon Reyes,elizabethraymond@villa-stewart.com,TA,"['RA', 'Grader']",3.08
Travis Collins,judithperez@example.com,John Dawson,bautistachristopher@hotmail.com,TA,"['Grader', 'TA']",20.0
Travis Collins,judithperez@example.com,Jeanne Clark,elizabethmarshall@gmail.com,TA,"['Grader', 'RA']",4.0
Travis Collins,judithperez@example.com,Victoria Oliver,jenniferherrera@gmail.com,TA,"['Grader', 'RA']",4.44
Travis Collins,judithperez@example.com,Adrienne Miles,nwilliams@acevedo.com,TA,"['RA', 'TA']",23.33
Travis Collins,judithperez@example.com,Jennifer Harper,carrandrew@yahoo.com,TA,['RA'],0.0
Travis Collins,judithperez@example.com,Tony Singh,beth07@yahoo.com,TA,['RA'],3.33
Travis Collins,judithperez@example.com,Alan Butler,gonzaleztiffany@juarez-gibson.com,TA,"['TA', 'Grader']",22.86
Travis Collins,judithperez@example.com,Marie Wilkinson,gary45@gmail.com,TA,['RA'],4.44
Travis Collins,judithperez@example.com,Jessica Davis,amandacollins@lee.net,TA,['TA'],22.86
Travis Collins,judithperez@example.com,Diana Parker,wendymorris@haley.com,TA,"['Grader', 'TA']",25.0
Travis Collins,judithperez@example.com,Michael Soto,stephaniejoyce@yahoo.com,TA,['Grader'],0.0
Travis Collins,judithperez@example.com,Joshua Ross,paul91@gmail.com,TA,['TA'],22.86
Travis Collins,judithperez@example.com,Roberto Delgado,jfox@hotmail.com,TA,"['RA', 'Grader']",2.86
Travis Collins,judithperez@example.com,Patrick Dillon,wkim@yahoo.com,TA,['RA'],16.0
Travis Collins,judithperez@example.com,Dr. Kristin Baldwin,mark05@gmail.com,TA,['TA'],25.0
Travis Collins,judithperez@example.com,Courtney Pitts,lweber@gmail.com,TA,"['TA', 'Grader']",23.08
Travis Collins,judithperez@example.com,Karen Price,vjohnson@gmail.com,TA,['TA'],23.08
Travis Collins,judithperez@example.com,Elizabeth Perry,millercaitlin@harris.com,TA,['TA'],20.0
Travis Collins,judithperez@example.com,Brenda Thomas,christopherbridges@yahoo.com,TA,"['RA', 'Grader']",16.0
Travis Collins,judithperez@example.com,Betty Silva,mullinszachary@harris.com,TA,['TA'],22.5
Travis Collins,judithperez@example.com,Stephanie Hall,owatkins@wright.com,TA,['Grader'],4.44
Travis Collins,judithperez@example.com,Jane Mckenzie,xmatthews@hotmail.com,TA,['TA'],24.44
Travis Collins,judithperez@example.com,Amber Smith MD,calvin04@kelly.com,TA,['TA'],36.19
Travis Collins,judithperez@example.com,Paul Robinson,dustin14@elliott.com,TA,"['TA', 'Grader']",23.64
Travis Collins,judithperez@example.com,Jamie Bowen,blee@gmail.com,TA,['Grader'],0.0
Travis Collins,judithperez@example.com,Anthony Ruiz,richard22@yahoo.com,TA,['Grader'],3.08
Travis Collins,judithperez@example.com,Christopher Bennett,allisonjessica@hotmail.com,TA,['Grader'],2.86
Travis Collins,judithperez@example.com,Rebecca Terry,william89@hotmail.com,TA,"['Grader', 'TA']",24.44
Travis Collins,judithperez@example.com,Andrea Hart,roberta65@yahoo.com,TA,['TA'],22.67
Travis Collins,judithperez@example.com,Bradley Elliott,meghan52@haynes.biz,TA,['Grader'],0.0
Travis Collins,judithperez@example.com,David Stokes,edwardsjose@gmail.com,TA,['TA'],24.44
Travis Collins,judithperez@example.com,Heather Mckinney,karensalazar@ramos-tran.com,TA,['Grader'],5.0
Travis Collins,judithperez@example.com,Brenda Marquez,fwinters@hotmail.com,TA,['Grader'],3.33
David Mills,todd70@example.net,Christopher Smith,louis48@barrett.biz,TA,"['RA', 'TA']",23.08
David Mills,todd70@example.net,Steven Parker,kaylakelly@gonzalez.com,TA,"['Grader', 'TA']",23.64
David Mills,todd70@example.net,Beth Taylor,dianaorozco@dunn-flores.info,TA,"['RA', 'Grader']",4.0
David Mills,todd70@example.net,Chelsea Wallace,joshuabuck@howard.info,TA,"['Grader', 'TA']",31.43
David Mills,todd70@example.net,Jessica Wood,jennifervasquez@gmail.com,TA,"['TA', 'Grader']",26.15
David Mills,todd70@example.net,Kimberly Friedman,wendy61@yahoo.com,TA,"['TA', 'Grader']",24.44
David Mills,todd70@example.net,Ashley Washington,catherineclark@palmer.com,TA,['TA'],26.15
David Mills,todd70@example.net,Michael Matthews,danielbenton@parker-peters.biz,TA,['Grader'],3.64
David Mills,todd70@example.net,Nicole Payne,mserrano@scott-harris.com,TA,['TA'],31.43
David Mills,todd70@example.net,Christopher Lee DVM,dwayne21@gmail.com,TA,"['TA', 'RA']",31.43
David Mills,todd70@example.net,Scott Foster PhD,justin30@beck-vaughn.org,TA,"['RA', 'Grader']",5.0
David Mills,todd70@example.net,Jeffrey Weiss,royharper@yahoo.com,TA,['TA'],22.86
David Mills,todd70@example.net,Shawn Medina,michelledominguez@mccann.com,TA,['Grader'],4.0
David Mills,todd70@example.net,Jason Smith,tarahardin@gmail.com,TA,['TA'],25.0
David Mills,todd70@example.net,Mercedes Francis,robinsonpamela@gmail.com,TA,"['RA', 'Grader']",0.0
David Mills,todd70@example.net,Casey Nunez,ashleybaker@gmail.com,TA,"['RA', 'TA']",23.64
David Mills,todd70@example.net,Shannon Reyes,elizabethraymond@villa-stewart.com,TA,"['RA', 'Grader']",3.33
David Mills,todd70@example.net,John Dawson,bautistachristopher@hotmail.com,TA,"['Grader', 'TA']",20.0
David Mills,todd70@example.net,Jeanne Clark,elizabethmarshall@gmail.com,TA,"['Grader', 'RA']",4.44
David Mills,todd70@example.net,Victoria Oliver,jenniferherrera@gmail.com,TA,"['Grader', 'RA']",5.0
David Mills,todd70@example.net,Adrienne Miles,nwilliams@acevedo.com,TA,"['RA', 'TA']",23.64
David Mills,todd70@example.net,Jennifer Harper,carrandrew@yahoo.com,TA,['RA'],0.0
David Mills,todd70@example.net,Tony Singh,beth07@yahoo.com,TA,['RA'],3.64
David Mills,todd70@example.net,Alan Butler,gonzaleztiffany@juarez-gibson.com,TA,"['TA', 'Grader']",23.08
David Mills,todd70@example.net,Marie Wilkinson,gary45@gmail.com,TA,['RA'],5.0
